StrategyName,Direction,OpenPrice,ClosePrice,Profit/Loss,Profit/Loss in pips,Open Date,Close Date,First Commission,Second Commission,Deposit Curve,Percent Change,Adjusted Open Date,Adjusted Close Date,Parameters
,SELL,1.1369802,1.13536,27.06,16.2,11/30/2018 10:00:00,12/03/2018 02:00:00,0.62,0.635,8711.894999999995,0.0029708418862802832,11/30/2018 10:00:00,12/03/2018 02:00:00,
,BUY,1.13536,1.1334,-33.47,-19.6,12/03/2018 02:00:00,12/03/2018 11:00:00,0.635,0.635,8677.1549999999952,-0.0039876513663215409,12/03/2018 02:00:00,12/03/2018 11:00:00,
,SELL,1.1334102,1.1367,-55.96,-32.9,12/03/2018 11:00:00,12/04/2018 01:00:00,0.635,0.635,8619.9249999999956,-0.0065954797396150693,12/03/2018 11:00:00,12/04/2018 01:00:00,
,BUY,1.13671,1.13497,-29.4,-17.4,12/04/2018 01:00:00,12/04/2018 15:00:00,0.635,0.635,8589.2549999999956,-0.0035580355977575312,12/04/2018 01:00:00,12/04/2018 15:00:00,
,SELL,1.1349702,1.13387,18.52,11,12/04/2018 15:00:00,12/05/2018 08:00:00,0.635,0.62,8606.5199999999968,0.0020100695578372332,12/04/2018 15:00:00,12/05/2018 08:00:00,
,BUY,1.13388,1.13224,-27.14,-16.4,12/05/2018 08:00:00,12/05/2018 14:00:00,0.62,0.62,8578.1399999999976,-0.0032975000348572023,12/05/2018 08:00:00,12/05/2018 14:00:00,
,SELL,1.13224,1.13508,-46.83,-28.4,12/05/2018 14:00:00,12/05/2018 17:00:00,0.62,0.62,8530.0699999999979,-0.0056037789077818412,12/05/2018 14:00:00,12/05/2018 17:00:00,
,BUY,1.1351815,1.13334,-30.2,-18.4,12/05/2018 17:00:00,12/06/2018 08:00:00,0.62,0.62,8498.6299999999974,-0.0036857845246288153,12/05/2018 17:00:00,12/06/2018 08:00:00,
,SELL,1.13335,1.13605,-44.98,-27,12/06/2018 08:00:00,12/06/2018 13:00:00,0.62,0.62,8452.409999999998,-0.0054385236208658759,12/06/2018 08:00:00,12/06/2018 13:00:00,
,BUY,1.1360638,1.13662,9.22,5.6,12/06/2018 13:00:00,12/07/2018 05:00:00,0.62,0.6125,8460.3974999999973,0.000944996752405441,12/06/2018 13:00:00,12/07/2018 05:00:00,
,SELL,1.13663,1.13897,-38.06,-23.4,12/07/2018 05:00:00,12/07/2018 13:00:00,0.6125,0.6125,8421.1124999999975,-0.0046433988473945659,12/07/2018 05:00:00,12/07/2018 13:00:00,
,BUY,1.1389838,1.1405,24.55,15.2,12/07/2018 13:00:00,12/10/2018 10:00:00,0.6125,0.62,8444.4299999999967,0.0027689334396137333,12/07/2018 13:00:00,12/10/2018 10:00:00,
,SELL,1.1404902,1.13689,60.79,36,12/10/2018 10:00:00,12/11/2018 07:00:00,0.62,0.6275,8503.972499999998,0.0070510975874039346,12/10/2018 10:00:00,12/11/2018 07:00:00,
,BUY,1.1369,1.13691,0.17,0.1,12/11/2018 07:00:00,12/11/2018 13:00:00,0.6275,0.6275,8502.8874999999989,-0.00012758743046254291,12/11/2018 07:00:00,12/11/2018 13:00:00,
,SELL,1.1369002,1.13292,66.34,39.8,12/11/2018 13:00:00,12/12/2018 06:00:00,0.6275,0.615,8567.9849999999988,0.0076559286477681683,12/11/2018 13:00:00,12/12/2018 06:00:00,
,BUY,1.1329815,1.1369,63.33,39.2,12/12/2018 06:00:00,12/13/2018 06:00:00,0.615,0.60833333333333328,8630.0916666666653,0.0072486899389607451,12/12/2018 06:00:00,12/13/2018 06:00:00,
,SELL,1.13698,1.13832,-21.81,-13.4,12/13/2018 06:00:00,12/13/2018 07:00:00,0.60833333333333328,0.60833333333333328,8607.0649999999987,-0.002668183323661102,12/13/2018 06:00:00,12/13/2018 07:00:00,
,BUY,1.1383,1.13675,-25.16,-15.5,12/13/2018 07:00:00,12/13/2018 12:00:00,0.60833333333333328,0.60833333333333328,8580.6883333333317,-0.0030645367110236775,12/13/2018 07:00:00,12/13/2018 12:00:00,
,SELL,1.1367902,1.13641,6.15,3.8,12/13/2018 12:00:00,12/14/2018 01:00:00,0.60833333333333328,0.6125,8585.6174999999985,0.00057444886414514018,12/13/2018 12:00:00,12/14/2018 01:00:00,
,BUY,1.1364,1.13106,-88.14,-53.4,12/14/2018 01:00:00,12/14/2018 07:39:01,0.6125,0.6125,8496.2524999999987,-0.010408686387438039,12/14/2018 01:00:00,12/14/2018 07:39:01,
,SELL,1.1291202,1.13056,-23.52,-14.4,12/14/2018 08:00:00,12/17/2018 00:00:00,0.6125,0.62,8471.4999999999982,-0.0029133432651631424,12/14/2018 08:00:00,12/17/2018 00:00:00,
,BUY,1.1305938,1.13383,54.82,32.4,12/17/2018 00:00:00,12/18/2018 06:00:00,0.62,0.635,8525.0649999999987,0.0063229652363808678,12/17/2018 00:00:00,12/18/2018 06:00:00,
,SELL,1.13383,1.13705,-54.88,-32.2,12/18/2018 06:00:00,12/18/2018 08:00:00,0.635,0.635,8468.9149999999991,-0.0065864600445861288,12/18/2018 06:00:00,12/18/2018 08:00:00,
,BUY,1.13706,1.13599,-18.12,-10.7,12/18/2018 08:00:00,12/18/2018 16:00:00,0.635,0.635,8449.5249999999978,-0.0022895494877444443,12/18/2018 08:00:00,12/18/2018 16:00:00,
,SELL,1.1360002,1.13864,-44.6,-26.4,12/18/2018 16:00:00,12/19/2018 02:00:00,0.635,0.6325,8403.6574999999975,-0.0054284116562765723,12/18/2018 16:00:00,12/19/2018 02:00:00,
,BUY,1.13862,1.13709,-25.71,-15.3,12/19/2018 02:00:00,12/19/2018 19:00:00,0.6325,0.6325,8376.682499999999,-0.0032099118746805842,12/19/2018 02:00:00,12/19/2018 19:00:00,
,SELL,1.1370906,1.14226,-86.59,-51.7,12/19/2018 19:00:00,12/20/2018 06:20:36,0.6325,0.625,8288.835,-0.010487146910486325,12/19/2018 19:00:00,12/20/2018 06:20:36,
,BUY,1.14167,1.14155,-1.99,-1.2,12/20/2018 07:00:00,12/20/2018 15:00:00,0.625,0.625,8285.595,-0.0003908872597897994,12/20/2018 07:00:00,12/20/2018 15:00:00,
,SELL,1.14158,1.14671,-84.99,-51.3,12/20/2018 15:00:00,12/20/2018 17:23:17,0.625,0.625,8199.355,-0.010408425707508004,12/20/2018 15:00:00,12/20/2018 17:23:17,
,BUY,1.1472538,1.14207,-84.98,-51.8,12/20/2018 19:00:00,12/21/2018 08:23:53,0.625,0.605,8113.145,-0.010514241669009225,12/20/2018 19:00:00,12/21/2018 08:23:53,
,SELL,1.1427202,1.13917,55.37,35.5,12/21/2018 09:00:00,12/24/2018 05:00:00,0.605,0.59,8167.3200000000006,0.0066774351992969659,12/21/2018 09:00:00,12/24/2018 05:00:00,
,BUY,1.13917,1.13987,10.99,7,12/24/2018 05:00:00,12/24/2018 19:00:00,0.59,0.59,8177.13,0.0012011283995238941,12/24/2018 05:00:00,12/24/2018 19:00:00,
,SELL,1.1398804,1.14143,-24.36,-15.5,12/24/2018 19:00:00,12/25/2018 23:00:00,0.59,0.60625,8151.5737500000005,-0.0031253324821789107,12/24/2018 19:00:00,12/25/2018 23:00:00,
,BUY,1.14143,1.13913,-37.49,-23,12/25/2018 23:00:00,12/26/2018 08:00:00,0.60625,0.60625,8112.8712500000011,-0.0047478562038403213,12/25/2018 23:00:00,12/26/2018 08:00:00,
,SELL,1.13912,1.14074,-26.28,-16.2,12/26/2018 08:00:00,12/26/2018 15:00:00,0.60625,0.60625,8085.3787500000017,-0.0033887509308124886,12/26/2018 08:00:00,12/26/2018 15:00:00,
,BUY,1.14074,1.13559,-83.25,-51.5,12/26/2018 15:00:00,12/26/2018 16:59:43,0.60625,0.60625,8000.916250000002,-0.010446325720981175,12/26/2018 15:00:00,12/26/2018 16:59:43,
,SELL,1.1355006,1.13817,-42.7,-26.7,12/26/2018 17:00:00,12/27/2018 02:00:00,0.60625,0.59666666666666668,7957.0133333333351,-0.0054872361233211115,12/26/2018 17:00:00,12/27/2018 02:00:00,
,BUY,1.13817,1.13672,-23.07,-14.5,12/27/2018 02:00:00,12/27/2018 12:00:00,0.59666666666666668,0.59666666666666668,7932.7500000000018,-0.0030493015804925108,12/27/2018 02:00:00,12/27/2018 12:00:00,
,SELL,1.13672,1.14188,-81.84,-51.6,12/27/2018 12:00:00,12/27/2018 13:56:27,0.59666666666666668,0.59666666666666668,7849.7166666666681,-0.010467156198460023,12/27/2018 12:00:00,12/27/2018 13:56:27,
,BUY,1.1436238,1.14421,9.2,5.9,12/27/2018 14:00:00,12/28/2018 09:00:00,0.59666666666666668,0.58166666666666667,7857.7383333333346,0.0010219052492340317,12/27/2018 14:00:00,12/28/2018 09:00:00,
,SELL,1.14421,1.1466,-36.82,-23.9,12/28/2018 09:00:00,12/28/2018 10:00:00,0.58166666666666667,0.58166666666666667,7819.7550000000019,-0.0048338760750282891,12/28/2018 09:00:00,12/28/2018 10:00:00,
,BUY,1.14659,1.1436,-45.83,-29.9,12/28/2018 10:00:00,12/28/2018 15:00:00,0.58166666666666667,0.58166666666666667,7772.761666666669,-0.0060095659433489759,12/28/2018 10:00:00,12/28/2018 15:00:00,
,SELL,1.1436502,1.14494,-19.65,-12.9,12/28/2018 15:00:00,12/31/2018 10:00:00,0.58166666666666667,0.6133333333333334,7751.91666666667,-0.002681800998658264,12/28/2018 15:00:00,12/31/2018 10:00:00,
,BUY,1.14494,1.14344,-24.73,-15,12/31/2018 10:00:00,12/31/2018 14:00:00,0.6133333333333334,0.6133333333333334,7725.9600000000037,-0.0033484192081527381,12/31/2018 10:00:00,12/31/2018 14:00:00,
,SELL,1.14345,1.14573,-37.46,-22.8,12/31/2018 14:00:00,12/31/2018 20:00:00,0.6133333333333334,0.6133333333333334,7687.2733333333372,-0.00500736046609955,12/31/2018 14:00:00,12/31/2018 20:00:00,
,BUY,1.1457976,1.14474,-17.29,-10.6,12/31/2018 20:00:00,01/02/2019 08:00:00,0.6133333333333334,0.64,7668.7300000000041,-0.0024122120457101466,12/31/2018 20:00:00,01/02/2019 08:00:00,
,SELL,1.1447406,1.13681,138.17,79.3,01/02/2019 08:00:00,01/03/2019 04:00:00,0.64,0.59333333333333338,7805.6666666666706,0.0178564986205886,01/02/2019 08:00:00,01/03/2019 04:00:00,
,BUY,1.13681,1.13408,-42.61,-27.3,01/03/2019 04:00:00,01/03/2019 11:00:00,0.59333333333333338,0.59333333333333338,7761.8700000000044,-0.0056108809839005187,01/03/2019 04:00:00,01/03/2019 11:00:00,
,SELL,1.13408,1.13925,-80.23,-51.7,01/03/2019 11:00:00,01/03/2019 14:02:20,0.59333333333333338,0.59333333333333338,7680.4533333333384,-0.01048931078034881,01/03/2019 11:00:00,01/03/2019 14:02:20,
,BUY,1.1394038,1.13707,-35.84,-23.3,01/03/2019 15:00:00,01/04/2019 13:00:00,0.59333333333333338,0.5575,7643.4625000000051,-0.0048162304655627874,01/03/2019 15:00:00,01/04/2019 13:00:00,
,SELL,1.13707,1.14097,-57.31,-39,01/04/2019 13:00:00,01/04/2019 16:00:00,0.5575,0.5575,7585.0375000000049,-0.0076437870925644162,01/04/2019 13:00:00,01/04/2019 16:00:00,
,BUY,1.1410376,1.14476,54.28,37.2,01/04/2019 16:00:00,01/08/2019 01:00:00,0.5575,0.57,7638.1900000000051,0.007007546106396984,01/04/2019 16:00:00,01/08/2019 01:00:00,
,SELL,1.14476,1.14664,-28.71,-18.8,01/08/2019 01:00:00,01/08/2019 11:00:00,0.57,0.57,7608.3400000000047,-0.0039079939095519149,01/08/2019 01:00:00,01/08/2019 11:00:00,
,BUY,1.14665,1.14268,-60.39,-39.7,01/08/2019 11:00:00,01/08/2019 13:00:00,0.57,0.57,7546.810000000004,-0.0080871780178068571,01/08/2019 11:00:00,01/08/2019 13:00:00,
,SELL,1.1426802,1.14569,-45.41,-30.1,01/08/2019 13:00:00,01/09/2019 00:00:00,0.57,0.56666666666666665,7500.2633333333379,-0.0061677273797360928,01/08/2019 13:00:00,01/09/2019 00:00:00,
,BUY,1.14569,1.14555,-2.1,-1.4,01/09/2019 00:00:00,01/09/2019 11:00:00,0.56666666666666665,0.56666666666666665,7497.0300000000043,-0.0004310959748524706,01/09/2019 00:00:00,01/09/2019 11:00:00,
,SELL,1.14554,1.15071,-77.5,-51.7,01/09/2019 11:00:00,01/09/2019 13:36:27,0.56666666666666665,0.56666666666666665,7418.3966666666711,-0.010488597929224396,01/09/2019 11:00:00,01/09/2019 13:36:27,
,BUY,1.1526515,1.15281,2.35,1.6,01/09/2019 14:00:00,01/10/2019 08:00:00,0.56666666666666665,0.555,7419.6250000000045,0.00016557935474828111,01/09/2019 14:00:00,01/10/2019 08:00:00,
,SELL,1.1528202,1.15188,13.41,9.4,01/10/2019 08:00:00,01/11/2019 01:00:00,0.555,0.5325,7431.9475000000048,0.0016607982209343748,01/10/2019 08:00:00,01/11/2019 01:00:00,
,BUY,1.15187,1.1464,-76.68,-54.7,01/11/2019 01:00:00,01/11/2019 13:47:20,0.5325,0.5325,7354.2025000000049,-0.010460918891044351,01/11/2019 01:00:00,01/11/2019 13:47:20,
,SELL,1.1469502,1.14681,1.94,1.4,01/11/2019 14:00:00,01/14/2019 15:00:00,0.5325,0.54,7355.0700000000043,0.00011795976518179653,01/11/2019 14:00:00,01/14/2019 15:00:00,
,BUY,1.1468438,1.14603,-11.97,-8.1,01/14/2019 15:00:00,01/15/2019 08:00:00,0.54,0.56,7342.0000000000036,-0.0017770055213615385,01/14/2019 15:00:00,01/15/2019 08:00:00,
,SELL,1.1460302,1.14225,56.62,37.8,01/15/2019 08:00:00,01/16/2019 08:00:00,0.56,0.55,7397.5100000000039,0.00756061018795971,01/15/2019 08:00:00,01/16/2019 08:00:00,
,BUY,1.14224,1.13775,-65.11,-44.9,01/16/2019 08:00:00,01/16/2019 11:00:00,0.55,0.55,7331.3000000000038,-0.0089503089553106385,01/16/2019 08:00:00,01/16/2019 11:00:00,
,SELL,1.1377506,1.14004,-32.9,-22.9,01/16/2019 11:00:00,01/17/2019 11:00:00,0.55,0.545,7297.3050000000039,-0.0046369675228131266,01/16/2019 11:00:00,01/17/2019 11:00:00,
,BUY,1.14004,1.13798,-30.06,-20.6,01/17/2019 11:00:00,01/17/2019 15:00:00,0.545,0.545,7266.1550000000034,-0.0042686991978546232,01/17/2019 11:00:00,01/17/2019 15:00:00,
,SELL,1.1379902,1.13961,-23.53,-16.2,01/17/2019 15:00:00,01/18/2019 01:00:00,0.545,0.56,7241.5200000000041,-0.003390376340719307,01/17/2019 15:00:00,01/18/2019 01:00:00,
,BUY,1.13961,1.13733,-34.39,-22.8,01/18/2019 01:00:00,01/18/2019 14:00:00,0.56,0.56,7206.0100000000039,-0.0049036666335244812,01/18/2019 01:00:00,01/18/2019 14:00:00,
,SELL,1.1373702,1.13787,-7.5,-5,01/18/2019 14:00:00,01/21/2019 05:00:00,0.56,0.59,7197.3600000000042,-0.0012003868992687538,01/18/2019 14:00:00,01/21/2019 05:00:00,
,BUY,1.13787,1.13671,-18.55,-11.6,01/21/2019 05:00:00,01/21/2019 12:00:00,0.59,0.59,7177.6300000000037,-0.0027412829148466189,01/21/2019 05:00:00,01/21/2019 12:00:00,
,SELL,1.1367502,1.13634,6.54,4.1,01/21/2019 12:00:00,01/22/2019 10:00:00,0.59,0.60833333333333328,7182.97166666667,0.00074421036841774231,01/21/2019 12:00:00,01/22/2019 10:00:00,
,BUY,1.13634,1.13449,-30.19,-18.5,01/22/2019 10:00:01,01/22/2019 13:00:00,0.60833333333333328,0.60833333333333328,7151.5650000000041,-0.0043723779132266048,01/22/2019 10:00:01,01/22/2019 13:00:00,
,SELL,1.1345,1.13599,-24.21,-14.9,01/22/2019 13:00:00,01/22/2019 16:00:00,0.60833333333333328,0.60833333333333328,7126.1383333333379,-0.0035553989464776259,01/22/2019 13:00:00,01/22/2019 16:00:00,
,BUY,1.1360238,1.13615,2.04,1.3,01/22/2019 16:00:00,01/23/2019 08:00:00,0.60833333333333328,0.6175,7126.9525000000049,0.00011425075245293054,01/22/2019 16:00:00,01/23/2019 08:00:00,
,SELL,1.13616,1.13637,-3.48,-2.1,01/23/2019 08:00:00,01/23/2019 14:00:00,0.6175,0.6175,7122.2375000000056,-0.0006615730917245811,01/23/2019 08:00:00,01/23/2019 14:00:00,
,BUY,1.1364715,1.13693,7.59,4.6,01/23/2019 14:00:00,01/24/2019 07:00:00,0.6175,0.63166666666666671,7128.5783333333393,0.00089028670180314035,01/23/2019 14:00:00,01/24/2019 07:00:00,
,SELL,1.13693,1.13786,-15.78,-9.3,01/24/2019 07:00:00,01/24/2019 14:00:00,0.63166666666666671,0.63166666666666671,7111.5350000000062,-0.0023908460476106692,01/24/2019 07:00:00,01/24/2019 14:00:00,
,BUY,1.13786,1.13351,-73.63,-43.5,01/24/2019 14:00:00,01/24/2019 15:51:35,0.63166666666666671,0.63166666666666671,7036.6416666666728,-0.010531247238934121,01/24/2019 14:00:00,01/24/2019 15:51:35,
,SELL,1.1298402,1.13284,-50.24,-30,01/24/2019 17:00:00,01/25/2019 08:00:00,0.63166666666666671,0.61,6985.1600000000062,-0.0073162268459030328,01/24/2019 17:00:00,01/25/2019 08:00:00,
,BUY,1.1328738,1.14055,121.83,76.8,01/25/2019 08:00:00,01/28/2019 07:00:00,0.61,0.605,7105.775000000006,0.017267321006247484,01/25/2019 08:00:00,01/28/2019 07:00:00,
,SELL,1.14055,1.14127,-11.62,-7.2,01/28/2019 07:00:00,01/28/2019 12:00:00,0.605,0.605,7092.9450000000061,-0.0018055736355288364,01/28/2019 07:00:00,01/28/2019 12:00:00,
,BUY,1.1413038,1.1424,17.67,11,01/28/2019 12:00:00,01/29/2019 12:00:00,0.605,0.6075,7109.4025000000065,0.0023202633038886416,01/28/2019 12:00:00,01/29/2019 12:00:00,
,SELL,1.14239,1.14338,-15.99,-9.9,01/29/2019 12:00:00,01/29/2019 20:00:00,0.6075,0.6075,7092.1975000000066,-0.0024200345950310047,01/29/2019 12:00:00,01/29/2019 20:00:00,
,BUY,1.1434238,1.14315,-4.41,-2.7,01/29/2019 20:00:00,01/30/2019 08:00:00,0.6075,0.6175,7086.5625000000064,-0.000794535121166636,01/29/2019 20:00:00,01/30/2019 08:00:00,
,SELL,1.14315,1.14764,-73.97,-44.9,01/30/2019 08:00:00,01/30/2019 18:17:57,0.6175,0.6175,7011.3575000000064,-0.010612338492745935,01/30/2019 08:00:00,01/30/2019 18:17:57,
,BUY,1.1494015,1.14766,-28.38,-17.4,01/30/2019 19:00:00,01/31/2019 14:00:00,0.6175,0.6,6981.7600000000066,-0.0042213651208057538,01/30/2019 19:00:00,01/31/2019 14:00:00,
,SELL,1.1476402,1.14673,14.12,9.1,01/31/2019 14:00:00,02/01/2019 09:00:00,0.6,0.58,6994.7000000000062,0.0018534008616737882,01/31/2019 14:00:00,02/01/2019 09:00:00,
,BUY,1.1467638,1.1455,-19.21,-12.6,02/01/2019 09:00:00,02/03/2019 22:00:00,0.58,0.58,6974.3300000000063,-0.0029122049551803327,02/01/2019 09:00:00,02/03/2019 23:00:00,
,SELL,1.1454702,1.14296,38.9,25.1,02/03/2019 22:00:00,02/05/2019 13:00:00,0.58,0.6175,7012.0325000000057,0.0054058956200809805,02/03/2019 23:00:00,02/05/2019 13:00:00,
,BUY,1.14296,1.14136,-26.7,-16,02/05/2019 13:00:00,02/05/2019 14:00:00,0.6175,0.6175,6984.0975000000062,-0.003983866304099342,02/05/2019 13:00:00,02/05/2019 14:00:00,
,SELL,1.1414002,1.13976,27.27,16.4,02/05/2019 14:00:00,02/06/2019 10:00:00,0.6175,0.6375,7010.1125000000065,0.0037248907249648653,02/05/2019 14:00:00,02/06/2019 10:00:00,
,BUY,1.13975,1.13826,-25.47,-14.9,02/06/2019 10:00:00,02/06/2019 14:00:00,0.6375,0.6375,6983.3675000000067,-0.0038152026804134549,02/06/2019 10:00:00,02/06/2019 14:00:00,
,SELL,1.1382606,1.1357,43.6,25.6,02/06/2019 14:00:00,02/07/2019 15:00:00,0.6375,0.65,7025.6800000000067,0.0060590395679448288,02/06/2019 14:00:00,02/07/2019 15:00:00,
,BUY,1.1357338,1.13376,-34.66,-19.7,02/07/2019 15:00:00,02/08/2019 06:00:00,0.65,0.65333333333333332,6989.7166666666735,-0.00511884021665278,02/07/2019 15:00:00,02/08/2019 06:00:00,
,SELL,1.13376,1.13477,-17.64,-10.1,02/08/2019 06:00:00,02/08/2019 13:00:00,0.65333333333333332,0.65333333333333332,6970.7700000000068,-0.0027106487387423949,02/08/2019 06:00:00,02/08/2019 13:00:00,
,BUY,1.13476,1.13252,-39.02,-22.4,02/08/2019 13:00:00,02/08/2019 16:00:00,0.65333333333333332,0.65333333333333332,6930.44333333334,-0.005785109344687428,02/08/2019 13:00:00,02/08/2019 16:00:00,
,SELL,1.1325204,1.12858,68.25,39.4,02/08/2019 16:00:00,02/12/2019 07:00:00,0.65333333333333332,0.69166666666666676,6997.34833333334,0.0096537835722870571,02/08/2019 16:00:00,02/12/2019 07:00:00,
,BUY,1.12858,1.12653,-38.76,-20.5,02/12/2019 07:00:00,02/12/2019 08:00:00,0.69166666666666676,0.69166666666666676,6957.2050000000063,-0.0057369351104192175,02/12/2019 07:00:00,02/12/2019 08:00:00,
,SELL,1.12651,1.129,-46.8,-24.9,02/12/2019 08:00:00,02/12/2019 12:00:00,0.69166666666666676,0.69166666666666676,6909.0216666666729,-0.0069256739356298039,02/12/2019 08:00:00,02/12/2019 12:00:00,
,BUY,1.1290338,1.13191,53.69,28.8,02/12/2019 12:00:00,02/13/2019 07:00:00,0.69166666666666676,0.68,6961.3400000000056,0.0075724662416023674,02/12/2019 12:00:00,02/13/2019 07:00:00,
,SELL,1.1319006,1.12809,68,38.1,02/13/2019 07:00:00,02/14/2019 04:00:00,0.68,0.64,7028.0200000000059,0.0095786156113622147,02/13/2019 07:00:00,02/14/2019 04:00:00,
,BUY,1.12809,1.1259,-37.53,-21.9,02/14/2019 04:00:00,02/14/2019 08:00:00,0.64,0.64,6989.2100000000064,-0.00552218121177792,02/14/2019 04:00:00,02/14/2019 08:00:00,
,SELL,1.12591,1.13016,-72.42,-42.5,02/14/2019 08:00:00,02/14/2019 12:33:20,0.64,0.64,6915.5100000000066,-0.010544825523914685,02/14/2019 08:00:00,02/14/2019 12:33:20,
,BUY,1.1303638,1.12757,-47.1,-27.9,02/14/2019 13:00:00,02/15/2019 08:00:00,0.64,0.625,6867.1450000000059,-0.0069936996692941877,02/14/2019 13:00:00,02/15/2019 08:00:00,
,SELL,1.12756,1.13005,-41.69,-24.9,02/15/2019 08:00:00,02/15/2019 18:00:00,0.625,0.625,6824.2050000000063,-0.0062529624756721405,02/15/2019 08:00:00,02/15/2019 18:00:00,
,BUY,1.1301038,1.13104,15.58,9.4,02/15/2019 18:00:00,02/18/2019 17:00:00,0.625,0.64,6838.5200000000059,0.0020976802426069538,02/15/2019 18:00:00,02/18/2019 17:00:00,
,SELL,1.1310402,1.13226,-21.38,-12.2,02/18/2019 17:00:00,02/19/2019 08:00:00,0.64,0.64833333333333332,6815.8516666666728,-0.0033148010583186195,02/18/2019 17:00:00,02/19/2019 08:00:00,
,BUY,1.13227,1.12822,-70.76,-40.5,02/19/2019 08:00:00,02/19/2019 10:27:45,0.64833333333333332,0.64833333333333332,6743.7950000000055,-0.010571924124913795,02/19/2019 08:00:00,02/19/2019 10:27:45,
,SELL,1.12824,1.13228,-69.83,-40.4,02/19/2019 11:00:00,02/19/2019 13:59:07,0.64833333333333332,0.64833333333333332,6672.6683333333385,-0.010546979359050348,02/19/2019 11:00:00,02/19/2019 13:59:07,
,BUY,1.1320838,1.13349,24.05,14.1,02/19/2019 14:00:00,02/20/2019 11:00:00,0.64833333333333332,0.63,6695.4400000000051,0.0034126777368673625,02/19/2019 14:00:00,02/20/2019 11:00:00,
,SELL,1.1335,1.13691,-57.06,-34.1,02/20/2019 11:00:00,02/20/2019 16:00:00,0.63,0.63,6637.1200000000044,-0.0087104058881866727,02/20/2019 11:00:00,02/20/2019 16:00:00,
,BUY,1.1370015,1.13444,-42.49,-25.6,02/20/2019 16:00:00,02/20/2019 22:00:00,0.63,0.615,6593.3850000000048,-0.0065894544621763118,02/20/2019 16:00:00,02/20/2019 23:00:00,
,SELL,1.13447,1.13567,-19.77,-12,02/20/2019 22:00:00,02/21/2019 08:00:00,0.615,0.615,6572.3850000000048,-0.0031850104309091589,02/20/2019 23:00:00,02/21/2019 08:00:00,
,BUY,1.13568,1.13297,-44.51,-27.1,02/21/2019 08:00:00,02/21/2019 17:00:00,0.615,0.615,6526.645000000005,-0.0069594218841409544,02/21/2019 08:00:00,02/21/2019 17:00:00,
,SELL,1.1329702,1.13405,-17.61,-10.8,02/21/2019 17:00:00,02/22/2019 15:00:00,0.615,0.615,6507.8050000000057,-0.0028866285817597281,02/21/2019 17:00:00,02/22/2019 15:00:00,
,BUY,1.1340838,1.13458,8.28,5,02/22/2019 15:00:00,02/25/2019 15:00:00,0.615,0.65,6514.8200000000052,0.001077936416349201,02/22/2019 15:00:00,02/25/2019 15:00:00,
,SELL,1.13458,1.13652,-34.14,-19.4,02/25/2019 15:00:00,02/25/2019 19:00:00,0.65,0.65,6479.3800000000047,-0.0054399047095699468,02/25/2019 15:00:00,02/25/2019 19:00:00,
,BUY,1.1365738,1.13491,-29.12,-16.6,02/25/2019 19:00:00,02/26/2019 07:00:00,0.65,0.66625,6448.9437500000049,-0.0046974016032397736,02/25/2019 19:00:00,02/26/2019 07:00:00,
,SELL,1.13491,1.13681,-34.03,-19,02/26/2019 07:00:00,02/26/2019 09:00:00,0.66625,0.66625,6413.5812500000047,-0.005483456108606957,02/26/2019 07:00:00,02/26/2019 09:00:00,
,BUY,1.13682,1.13583,-17.63,-9.9,02/26/2019 09:00:00,02/26/2019 15:00:00,0.66625,0.66625,6394.6187500000042,-0.0029566164769489014,02/26/2019 09:00:00,02/26/2019 15:00:00,
,SELL,1.13582,1.1374,-28.06,-15.8,02/26/2019 15:00:00,02/26/2019 16:00:00,0.66625,0.66625,6365.2262500000033,-0.0045964429075620525,02/26/2019 15:00:00,02/26/2019 16:00:00,
,BUY,1.1374138,1.13777,6.3,3.6,02/26/2019 16:00:00,02/27/2019 07:00:00,0.66625,0.66166666666666674,6370.1983333333364,0.00078113222343559276,02/26/2019 16:00:00,02/27/2019 07:00:00,
,SELL,1.13777,1.13976,-35.2,-19.9,02/27/2019 07:00:00,02/27/2019 11:00:00,0.66166666666666674,0.66166666666666674,6333.6750000000029,-0.0057334687904798658,02/27/2019 07:00:00,02/27/2019 11:00:00,
,BUY,1.13976,1.13807,-29.72,-16.9,02/27/2019 11:00:00,02/27/2019 15:00:00,0.66166666666666674,0.66166666666666674,6302.6316666666689,-0.0049013145343475882,02/27/2019 11:00:00,02/27/2019 15:00:00,
,SELL,1.1380606,1.13834,-4.89,-2.8,02/27/2019 15:00:00,02/28/2019 08:00:00,0.66166666666666674,0.6575,6296.4225000000015,-0.00098517048037353289,02/27/2019 15:00:00,02/28/2019 08:00:00,
,BUY,1.13835,1.1386,4.37,2.5,02/28/2019 08:00:00,02/28/2019 15:00:00,0.6575,0.6575,6299.4775000000018,0.000485196157024134,02/28/2019 08:00:00,02/28/2019 15:00:00,
,SELL,1.1386202,1.13973,-19.41,-11.1,02/28/2019 15:00:00,03/01/2019 14:00:00,0.6575,0.64,6278.7700000000023,-0.0032871773889182904,02/28/2019 15:00:00,03/01/2019 14:00:00,
,BUY,1.13972,1.13587,-65.31,-38.5,03/01/2019 14:00:00,03/01/2019 18:14:07,0.64,0.64,6212.1800000000021,-0.010605580392338009,03/01/2019 14:00:00,03/01/2019 18:14:07,
